name,year,competition_category,winner,url,summary,countries,languages,genre,metascore
Chinatown,1974,DIRECTING,FALSE,https://www.metacritic.com/movie/chinatown/details,"Jack Nicholson is private-eye Jake Gittes, living off the murky moral climate of sunbaked, pre-war Southern California. Hired by a beautiful socialite to investigate her husband's extramarital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together for one, unforgettable night in Chinatown. (Paramount)",['USA'],"['English', 'Spanish', 'Cantonese']","['Drama', 'Mystery', 'Thriller', 'Crime']",92
The Godfather: Part II,1974,DIRECTING,TRUE,https://www.metacritic.com/movie/the-godfather-part-ii/details,"The sequel to ""The Godfather"" continues the saga of two generations of successive power within the Corleone family. Coppola tells two stories in Part II: the roots and rise of a young Don Vito, played with uncanny ability by Robert De Niro, and the ascension of Michael (Al Pacino) as the new Don. [Paramount Pictures]",['USA'],"['English', 'Spanish', 'Italian', 'Latin']","['Drama', 'Thriller', 'Crime']",90
Lenny,1974,DIRECTING,FALSE,https://www.metacritic.com/movie/lenny/details,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the Establishment as too obscene for the public.",['US'],['English'],"['Biography', 'Drama']",61
A Woman Under the Influence,1974,DIRECTING,FALSE,https://www.metacritic.com/movie/a-woman-under-the-influence/details,"Mabel, a wife and mother, is loved by her husband Nick but her mental illness proves to be a problem in the marriage.",['US'],"['English', 'Italian']","['Drama', 'Romance']",88
The Conversation,1974,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-conversation/details,Wiretapper Harry Caul (Gene Hackman) becomes concerned about recordings he made for a client.,['USA'],['English'],"['Drama', 'Mystery', 'Thriller']",85
The Towering Inferno,1974,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-towering-inferno/details,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",['US'],['English'],"['Action', 'Drama', 'Thriller']",69
Barry Lyndon,1975,DIRECTING,FALSE,https://www.metacritic.com/movie/barry-lyndon/details,An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,"['USA', 'UK', 'Ireland']","['English', 'German', 'French']","['Adventure', 'Drama', 'History', 'War']",89
Dog Day Afternoon,1975,DIRECTING,FALSE,https://www.metacritic.com/movie/dog-day-afternoon/details,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,['US'],['English'],"['Biography', 'Drama', 'Thriller', 'Crime']",86
Nashville,1975,DIRECTING,FALSE,https://www.metacritic.com/movie/nashville/details,"Over the course of a few hectic days, numerous interrelated people prepare for a political convention as secrets and lies are surfaced and revealed.",['US'],['English'],"['Drama', 'Comedy', 'Music']",96
One Flew Over the Cuckoo's Nest,1975,DIRECTING,TRUE,https://www.metacritic.com/movie/one-flew-over-the-cuckoos-nest/details,"A nice rest in a state mental hospital beats a stretch in the pen, right? Randle P. McMurphy (Nicholson), a free-spirited con with lightning in his veins and glib on his tongue, fakes insanity and moves in with what he calls the ""nuts."" Immediately, his contagious sense of disorder runs up against numbing routine. No way should guys pickled on sedatives shuffle around in bathrobes when the World Series is on. This means war! On one side is McMurphy. On the other is soft-spoken Nurse Ratched (Fletcher), among the most coldly monstrous villains in film history. At stake is the fate of every patient on the ward. (Warner Bros.)",['USA'],['English'],['Drama'],83
Jaws,1975,BEST PICTURE,FALSE,https://www.metacritic.com/movie/jaws/details,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town’s chief of police (Roy Scheider), a young marine biologist (Richard Dreyfuss) and a grizzled shark hunter (Robert Shaw) embark on a desperate quest to destroy the beast before it strikes again. [Universal Pictures]",['USA'],['English'],"['Adventure', 'Thriller', 'Horror']",87
All the President's Men,1976,DIRECTING,FALSE,https://www.metacritic.com/movie/all-the-presidents-men/details,"In the Watergate Building on June 17, 1972, lights go on and four burglars are caught breaking into the offices of the Democratic National Headquarters. That night triggered revelations that would eventually drive a U.S. President from office. Washington Post reporters Bob Woodward (Robert Redford) and Carl Bernstein (Dustin Hoffman) grabbed the initial break-in story and stayed with it through doubts, denials and discouragement. [Warner Bros.]",['US'],"['English', 'Spanish']","['Biography', 'Drama', 'History', 'Thriller']",84
Face to Face,1976,DIRECTING,FALSE,https://www.metacritic.com/movie/face-to-face/details,A married couple of psychiatrists has their relationship tested when one suffers a mental breakdown.,"['US', 'SE']",['Swedish'],"['Drama', 'Fantasy']",68
Network,1976,DIRECTING,FALSE,https://www.metacritic.com/movie/network/details,"A devastating commentary on a world of ratings-driving commercial TV that is getting more on target every day, Network introduces us to Howard Beale (Finch), dean of newscasters at the United Broadcasting Systems (UBS). Having heard that he will soon be dumped by the UBS for ""skewing too old,"" Beal announces to his viewers that he will commit suicide on his next and final program. Eyeing ratings gold with this news, an ambitious programming executive convinces the powers that be not to fire Beal on the spot.  The tables turn, however, when instead of going through the act, Beal launches into rhetoric about the state of the world and concludes his tirade with ""I'm mad as Hell, and I'm not gonna take it anymore!"" [MGM]",['USA'],['English'],['Drama'],83
Rocky,1976,DIRECTING,TRUE,https://www.metacritic.com/movie/rocky/details,"Rocky Balboa (Sylvester Stallone) is a Philadelphia club fighter who seems to be going nowhere. But when a stroke of fate puts him in the ring with a world heavyweight champion, Rocky knows that it's his one shot at the big time; a once-in-a-lifetime opportunity to go the distance and come out a winner! [MGM]",['USA'],['English'],"['Drama', 'Sport']",70
Bound for Glory,1976,BEST PICTURE,FALSE,https://www.metacritic.com/movie/bound-for-glory/details,The early life of Woody Guthrie as a vagabond folk singer.,['US'],['English'],"['Biography', 'Drama', 'Music']",70
Taxi Driver,1976,BEST PICTURE,FALSE,https://www.metacritic.com/movie/taxi-driver-1976/details,"Scorsese’s 1976 masterpiece is the all-too-real story of a psychotic New York cabby who is driven to violence in an attempt to rescue a teenage prostitute.  [Sony]
","['USA', 'US']","['English', 'Spanish']","['Drama', 'Thriller', 'Crime']",94
Annie Hall,1977,DIRECTING,TRUE,https://www.metacritic.com/movie/annie-hall-1977/details,"Woody Allen portrays a neurotic, highly insecure and indecisive comedy writer who falls head over heels in love with a naive small-town girl who aspires to be a singer. The opening rounds of their relationship involve every romantic cliche. And despite having moved in together, his insecurities get the best of him as he interprets her every move as rejection. While her self-confidence grows, his progressively fades. Can this oddball romance survive?",['USA'],"['English', 'German']","['Drama', 'Comedy', 'Romance']",92
Close Encounters of the Third Kind,1977,DIRECTING,FALSE,https://www.metacritic.com/movie/close-encounters-of-the-third-kind/details,"Power repairman Roy Neary (Richard Dreyfuss) has an extraordinary encounter with a strange spacecraft while out on a call. Recurring visions of a mountain fuel an increasing obsession that drives him to an emotional breaking point. Desperate to understand what he has experienced, he finds an ally in Jillian (Melinda Dillon), a single mother who believes her son has been abducted by the aliens. Meanwhile an international group of scientists led by French expert Claude Lacombe (Francois Truffaut) search for a breakthrough in human-alien communication. Their collective quest culminates in a remote Wyoming rendezvous and an event of unequalled importance in all of human history. [Sony Pictures]",['USA'],"['English', 'French', 'Spanish', 'Hindi']","['Adventure', 'Sci-Fi', 'Drama']",90
The Turning Point,1977,DIRECTING,FALSE,https://www.metacritic.com/movie/the-turning-point/details,"When her daughter joins a ballet company, a former dancer is forced to confront her long-ago decision to give up the stage to have a family.",['US'],"['English', 'French']","['Drama', 'Romance']",68
The Goodbye Girl,1977,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-goodbye-girl/details,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",['US'],"['English', 'Japanese']","['Drama', 'Comedy', 'Romance']",64
Coming Home,1978,DIRECTING,FALSE,https://www.metacritic.com/movie/coming-home-1978/details,A woman whose husband is fighting in Vietnam falls in love with another man who suffered a paralyzing combat injury there.,['US'],['English'],"['Drama', 'Romance', 'War']",61
The Deer Hunter,1978,DIRECTING,TRUE,https://www.metacritic.com/movie/the-deer-hunter/details,"The Deer Hunter tracks a group of steelworker pals from a Pennsylvania blast furnace to the cool hunting grounds of the Alleghenies to the lethal cauldron of Vietnam. Robert De Niro gives an outstanding performance as Michael, the natural leader of the group. The Deer Hunter is a searing drama of friendship and courage - and what happens to these qualities under hardship. (Universal)","['USA', 'UK']","['English', 'French', 'Russian', 'Vietnamese']","['Drama', 'War']",86
Heaven Can Wait,1978,DIRECTING,FALSE,https://www.metacritic.com/movie/heaven-can-wait/details,"A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.",['USA'],['English'],"['Sport', 'Fantasy', 'Comedy', 'Romance']",72
Interiors,1978,DIRECTING,FALSE,https://www.metacritic.com/movie/interiors/details,"Three sisters find their lives spinning out of control in the wake of their parents' sudden, unexpected divorce.",['USA'],['English'],['Drama'],67
Midnight Express,1978,DIRECTING,FALSE,https://www.metacritic.com/movie/midnight-express/details,"Billy Hayes, an American college student, is caught smuggling drugs out of Turkey and thrown into prison.","['GB', 'US', 'TR']","['English', 'French', 'Turkish', 'Maltese']","['Biography', 'Drama', 'Thriller', 'Crime']",59
All That Jazz,1979,DIRECTING,FALSE,https://www.metacritic.com/movie/all-that-jazz/details,"Director/choreographer Bob Fosse tells his own life story as he details the sordid life of Joe Gideon (Roy Scheider), a womanizing, drug-using dancer.",['USA'],"['English', 'Spanish']","['Drama', 'Fantasy', 'Music', 'Musical']",72
Apocalypse Now,1979,DIRECTING,FALSE,https://www.metacritic.com/movie/apocalypse-now/details,"During the Vietnam War, Captain Willard is sent on a dangerous mission into Cambodia to assassinate a renegade colonel who has set himself up as a god among a local tribe.",['USA'],"['English', 'French', 'Vietnamese', 'Khmer']","['Action', 'Drama', 'War']",94
Breaking Away,1979,DIRECTING,FALSE,https://www.metacritic.com/movie/breaking-away/details,A small-town boy obsessed with the Italian cycling team vies for the affections of a college girl.,['USA'],"['English', 'French', 'Italian']","['Drama', 'Sport', 'Comedy', 'Romance']",91
The Tin Drum,1979,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/the-tin-drum/details,"In 1924, Oskar Matzerath is born in the Free City of Danzig. At age three, he falls down a flight of stairs and stops growing. In 1939, World War II breaks out.","['FR', 'PL', 'XWG', 'XYU']","['German', 'Russian', 'Italian', 'Polish', 'Latin', 'Hebrew']","['Drama', 'War']",63
Norma Rae,1979,BEST PICTURE,FALSE,https://www.metacritic.com/movie/norma-rae/details,A young single mother and textile worker (Sally Field) agrees to help unionize her mill despite the problems and dangers involved.,['US'],['English'],['Drama'],61
